Tweet,Emotion
not only was that the worst @EGX that's I've attended but worth one of the worst cons I've been to in the last 5 years,fear
says who are you to compared me with the others; I'm just human. #lit #fire,anger
@mizzymaxx @Bsmarz22 @ssmik2309 haha Bro she's sadly married man 😩😩,sadness
Had a dream last night that Chris Brown created a diss track about Drake and Rihanna called 'I Hit It First' 😳😳 #dark,sadness
@Justin_Gau @JamesMelville You certainly wouldn't catch me with the multitude. #ghastly,fear
It's not a panic situation let's be honest. How shit are they. We just have Rooney up front 😂😂😂😂,fear
as a very depressed and suicidal person seeing someone sing about their own depressing life yet having fun is very relatable and encouraging,sadness
@AmericanAir I am irate at you check-in system. I have tried to checkin all day and it wouldn't let me do it because I had no seat assigned,anger
Check out @VovimPrgel - From Scotland #gamer #YouTuber #vlogger #designer #animator #artist. TY for following The Wake #horror #horrorfilm,fear
#Hudcomedy #AdamRowe  #insult Slutfaceshlongnugget,anger
So @JeffProbst those of us born in 85 have no generation! Where is the gen-less tribe! Ha! #survivor #lost soles,sadness
@The_Nasty_P now you gotta do that with fast n furious,anger
@BratzHead happy birthday to the most beautiful cheerful sister ever llnp 💕❣🎉,joy
This shit hurting my heart 😪 that's how serious it is .,sadness
Please stop your merriment. It is very annoying,joy
Finn singing 'Can't Fight This Feeling' in the shower and Will spying on him is one of the best scenes on any show. #glee,joy
#PiersGough on thoroughly lively and imaginative developers—“Sager have always challenged us to do better and do better.” @IslingtonSq,joy
@JessiMcCree Gabriel would eventually start frowning gaining conciousness. Which was apparently really painful by how tears formed in the--,sadness
While we focus on issue of #IPCA @IHFOKids Indulges in #intimidation @BringRoshniHome @ChildrensIssues @MEAIndia @MinistryWCD #StopCruelty,fear
And girl I love your perfume there's something bout you 🎧,joy
@grahnort wonderful experience watching you yesterday at. @BBCLetItShine thankyou for the #laughter,joy
You dont have to feel grateful to be grateful for it is written  ' all things work together for good'  for those who love God.,joy
i resent biting my tongue.,anger
@BoudicaRides @realkingrobbo Isn't that exactly what they should do? What took so long? He is more #afraid of #ClintonMafia than #Congress,fear
Can't wait to be in my Ninja turtle costume raging at OSU again this Halloween 😈,anger
@MJPWGaming exactly not some flaming reject from fast and furious,anger
I've been in such a bad mood this week and work has been horrific so I decided to start a scrapbook of my summer vacation,fear
@Sargon_of_Akkad It'll be like burning rap albums; they'll have to buy it first but gosh darn it they have to get rid of it.,anger
Fucking hell. Rush for the damn train also no use. Fucking 4min wait. Still sweating. #rage #smrtruinslives,anger
@TheDemocrats dilemma blaiming everything on the Bushes but acting gleeful over their endorsement. #Election2016 #Trump,joy
How is it suppose to work if you do that? Wtf dude? Thanks for pissing me off. #furious,anger
troubled soul don't loose your heart 'cause joy and peace he brings and the beauty that's in store outweighs the hurt of life's sting.,anger
That way ur so angry you can literally feel ur blood boiling,anger
@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol #angry,anger
Nothings #Working-you're feeling your life's on The Edge_Could go either way #lost all reason for #Living-JesusChristHealsSavesASK #fatloss,sadness
Actually I always idealize the end of my relationships .. Such a pessimist,sadness
This pretentious dick in Night Gallery just fucking used a towel to dry off his sink,sadness
@Away_Label_Not True Indeed! Next time if these midnight hunger pangs worry you then you can order delicious rolls from #TRC via @ScootsyIt,fear
@wabermes The @RavalliRepublic had a good one but then the reporter quit. #sad,sadness
I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming,anger
@Harry_Styles 💖\nHeart so pure and smile\nso bright I love you\nmore than the number\nof stars at night.\nKindly follow me please\nHarry?\n—90 127,joy
Hey NASCAR fans. Are you going to the race in Loudon this weekend?  Why not stop by New Day Diner for a great hearty breakfast before you go,joy
some of the casuals tweets that Vic has faved are making me gag #bitter,anger
@charles_gaba No I am probably the person most likely to completely understand how gobsmacked you were to learn how true that is. #sadly,sadness
@spamvicious I've just found out it's Candice and not Candace. She can pout all she likes for me 😍,anger
@HonestAndFrank but  @BillCosby drugged and raped those women. At least you and Barb were sober and consenting!!,sadness
@doubtcaspar babe :(( remember I'm ALWAYS here if u need a little cheering up or talk ily lots💘,joy
@TDsNation i watch all your videos but i like madden better!,anger
Inquiries into alleged abuses by UK troops in Afghanistan and Iraq and data suggesting a buoyant post-Brexit economy makes the front pages.,joy
This took a melancholy turn but my point is that for all the difficulties I'm still happy. Happy that I get to be who I am.,sadness
@_MariaPetrova should have stopped after 'smiled'. Being rude=not the same as being funny.It was just being mean  #stoppickingonwomen,fear
@jordan_grimmer If that's messin I can't wait to see #serious !! Brilliant stuff,sadness
The best #revenge is to move on get over it and continue to #succeed. Never give someone the #satisfaction of watching you #suffer....!!!,anger
carry on my wayward son there'll be peace when you are done lay your weary head to rest don't you cry no more,sadness
James: no 500k no 50k no 25k no 10k. You fucked up. #bb18 #bitter  #shouldofVotedforNicole,anger
i might have #hysteria i don't kno if it's just #anxiety or both ..need a diagnosis cuz somethin' is messed up need ert bu i nvr come out,fear
promise of restoration to the nation of israel...'everywhere you look blessing '..barns/wine overflow.Everything beautiful #joyful #do_u_see,joy
Why is it so windy? So glad I didn't ride my bike.  #wind,fear
@kohara19 It's a rare land octopus. Be very afraid.,fear
I just really enjoy bright colors like the colors you would see downtown Miami,joy
Radio shake mutli directional mike it might sound cheap but the sound wasn't that bad and you could do some mixing.,fear
Not sure if thats an accomplishment or something to worry about,fear
Yo if you're talking about horoscopes do you really have any clue as to what you're saying or are you gonna act offended when I question it?,anger
I dislike people who get offended by the littlest shit .,anger
my husband lost £800 when he booked an apartment through @Airbnb that didn't exist... @AirbnbHelp didn't care  #airbnbnightmare,fear
Hell hath not fury like a hamstring cramp. #ouch,anger
@MarkTOByrne I offered @WholeFoods @amazon @CheapAir gold or silver but they said Nah... #bitcoin #snap,anger
are you feeling horribly depressed and despondent about life and your future' - @lauraroyden always knows just what to say,sadness
So Rangers v Celtic ll #revenge,anger
Is it me or is Ding wearing the look of a man who's just found his arch enemy in bed with his missus? #angryman #scowl,anger
Be quick to #listen slow to #speak and slow to #anger.,anger
@airtelindia have some issues with my broadband bill I am charged for the month before I signed up with airtel.. #hilarious,joy
Accept the #challenges so that you can feel the exhilaration of victory.,joy
@Berbaqueue @_indubioproreo shocking work ethic by our players Rooney stifled by their laziness,fear
@JoshNoneYaBiz I love parody accounts! Well done. Vote for #Trump. #lol,joy
One more step in long work #visa process is over. Relief. Onto next step. #expat,fear
😂 - youre one of those whod bully me omg but it was all banter and we could laugh at it later haha. Youre a nice guy x,fear
Weak people revenge. Strong people forgive. Intelligent people ignore.,anger
Don't chase fame\nif you're going\nto resent it\nwhen it starts\nchasing you'\nWRDSMTH,anger
A lot of positives tonight. A clean sheet Payet got some free kick practice Zaza looked lively and made a lot of good runs,joy
•My brother grabbed me in a aggressive manner and as always @ImpetuousFiend threw tantrums like a kid only knowing how to express himself--,anger
Literally fuming fuck sake,anger
Why would Enrique sub off busquet? #hilarious,joy
@GrimsToyShow @hunna_chunna you got hacked on your gaming channel grim by evil wood clowns yesterday September 20 and September 21 today,sadness
@AttentiAlGatto LOL! Why would it scare me? It doesn't make any sense at all but it doesn't scare me! {chuckles},fear
That's how you start a season that's how you open the show #show #them #how #dark #hell #can #get #Empire,sadness
@BigBrother__USA she is just jealous and a cry baby!  #gladsheisgone #crybaby,anger
@danrafaelespn no Tyson fury beat the man who been at top for years Danny Garcia should be above Bradley pacquaio frampton,anger
Most people never achieve their goals because they are afraid to fail.,fear
@RelUnrelated While I do not see Sailer Mars being a raging liberal I doubt that she would say such a thing.,anger
The neighbor dancing in the Clayton Homes commercial is me. #hilarious,joy
Completely blown away by @EvaNoblezada @alistairbrammer @JonJonBriones and the cast of @MissSaigonUK tonight. #fathomevents #speechless #awe,fear
It's so gloomy outside. I wish it was as cold as it looked,sadness
Panpiper playing Big River outside The Bridges in SR1,anger
Gosh #anxiety attacks turning into #Panic attacks are fucking ugly ....,fear
@gmbremer is his shoulder a legit concern? 'Expects to play' isn't reassuring 2 games into the season after having shoulder problems.,fear
Today's realisation that it was the last time I watch swimming lesson cos I go back to work next week lead to a joyous bedtime. #worstoneyet,joy
Like he really just fucking asked me that.,anger
my alarm clock was ringing this morning n my flatmate knocked on my door and asked if i set anything on fire or if i'm burning alive :) :):),anger
In #Bangladesh war #US almost bombed us had #Russia not been there. What strategy for #China on #Pakistan? Time ripe to crush #terror camps,fear
@gdimelow @TheDailyShow @NivenJ1 @jordanklepper These interviews scare the crap out of me. I never imagined so many dumb dumb Americans.,fear
jamming out to fury in math class wanting to die hbu,anger
Sometimes I watch shitty tv to reinforce never giving up cuz if something is that fucking awful on tv I still stand a chance. #optimism,joy
Good luck to all Fury-Haney players playing this weekend at the Future Stars showcase in Frisco Tx. #KGB #G-town,anger
Never forget that 5Live cancelled programs to allow them to extend 606 so people could call in and detail their outrage after our behaviour,anger
I wish I could fast forward 3 months from now I'll know then where I'm at with my girl my classes and basketball. Rn I have pure,fear
my momma irritate me asking all these questions like gone 😤,anger
#PeopleLikeMeBecause they see the happy exterior not the hopelessness I sometimes feel inside. #depression  #anxietyprobz,fear
#PeopleLikeMeBecause they see the happy exterior not the hopelessness I sometimes feel inside.  #anxiety #anxietyprobz,sadness
im thoroughly in love w zen and jumin and i dont think id even have the patience for either of them irl im old and weary,sadness
@laray_jenkins2 @SportsInsights yeah I know it unless our offense can get something going. That's a big if,anger
her fingers slide along your thighs caressing the skin before she's leaning down down down and the first lick is teasing n playful.,joy
Class is canceled due to a funeral. Not sure if it's appropriate to be happy or sad..,joy
Life izn't about pleasing each others...😕\n\n #hell #with,joy
@kateemick what a nightmare,fear
Big up @dj_argue did I miss phantom dread syndrome by @GenesisElijah? dudes sick.,fear
@VodafoneUKhelp @VodafoneUK wow!! My bill is £44.77 and hav a text from u to prove that and you have taken £148!!!!! #swines  #con!,anger
Chalk dance notation entree manchester inasmuch as corinthian products that discourage drag branding: ARwuEVfqv,sadness
@SusanHensThe shameful display I watched today has left me reeling with so much anger dt I feel like exploding those clowns should watch it,anger
Oh yeah Squid face God madden 17 xbox1 come see me,anger
Honestly today I just felt like maybe track isn't for me,sadness
The abysmal ignorance frivolity and levity of the Italian priests stupefied him.' - Roland Bainton on Luther #ReformationDay,joy
@DeltaDomain @SawDraze @qurions dis dat nigga from fume right?,anger
Hahahah what a horrific penalty from bayer. 5 feet wide. Jesus,fear
@StrangeFacesLA why doesn't this account follow me,anger
Another loss to city in the cup next 🙈 😂😂 cmon united!,anger
Take my kindness for weakness when you acting silly keeping it 100 ain't your forté #breezy #ChrisBrown #TeamBreezy,joy
#LMFAO @MSNBC 's #racepimp Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence #hilarity #libtard #biasedmedia #neverHillary,joy
@joemrusso happy birthdayyyyyy pretty. Miss you!,joy
@lilpeachbbyy dude dead ass she said if she came she'd start shit with Amy &amp; literally Amy didn't do anything but cal her out on her BS,fear
@macmacm43 jeezus God,sadness
Lucina that's fantastic! When you feel cheery we ALL feel cheery!,joy
I like talking to someone who makes me laugh laughter is the best medicine,joy
So happy I live in NYC! See you tomorrow .....@SamHeughan @Barbour,joy
He's seriously so frustrating sometimes! (╯°□°）╯︵ ┻━┻ #ugh,anger
@SalterUK second pair of scales I have bought that have stopped working after battery change. Is this an issue you are aware of?  #unhappy,sadness
@almurray hit the sink with a hammer... sorry the universal modifier!,sadness
Worst juror ever? Michelle. You were Nicole's biggest threat. #bitter #bb18,anger
i'm doing laundry and watching that 70's show with a bunch of strangers.  #birthday #to #me,joy
Oii oiii @Louis_Tomlinson !!  \nTHANK YOU for always making me smile ! MY BIRTHDAY is in 16 days. 🎉 Mind following me as a gift ? 🎁 X225 884,joy
Never let your #fear decide your #future 󾍘🏽\nHave an amazing Thursday \nLove Miss D X,fear
@ItWontCostMuch_ 'Bed done... floor will be done last... curtains! A-hah!' She tried to sound all happy and cheery but she really wasn't.--,joy
If my luck the rest of Fall goes anything like today I think I'm going to like this season. #bestdayever #magic #work,anger
@summar_rose @turehndebushra @_taaz_mania @fxla_ summar one more insult from you and you're gone Idc if you're my dad,anger
@Cassena13 I know if I wasn't an optimist I would despair.,fear
I wish I could live in y'all reality where i can grieve over people i never met. To bad i got BROTHERS dying left and right .,sadness
But God will deliver the righteous to their place of salvation: no evil shall touch them، nor shall they grieve,sadness
I added Paul Walker on Xbox but he just spends all of his time on the dashboard.  #humor #funny,sadness
Thursdays at 6pm Vespers &amp; Meditation #prayerful #plainsong #multisensory #candles #incense #psalms #music #silence #faithful sing or listen,anger
A cheerful heart is an unending banquet.- Proverbs (Mishle) 15:16,joy
🔥Anger is the acid that can do more harm to the vessel in which it is stored than to anything on which it is poured.🔥 #anger \n\n~Mark Twain,anger
Im not a #nervouswreck Im a  #pileup. #GoingCrazy #HelpMe #Insane #Antisocial,fear
Watch this amazing live.ly broadcast by @iamjustinburke  #musically,joy
@EAMaddenNFL @EASPORTS I played a game where John Elway was sacked 3x and fumbled all 3x. Is this the same John elway I know of???,anger
However the agent was inauthentic my sister still loves me &amp; I'm still alive. So I guess it wasn't that bad. #socialanxiety,fear
@alivitali that's what I'm afraid of!,fear
nooooo. Poor Blue Bell! not again.,sadness
Been up since 4am. Too scared to go back to sleep #nightmare — feeling scared,fear
Girls irritate me so much lol,anger
but that was a mistake and a half assed excuse and now here i am burning in hell forever,anger
like srsly somebody help me deal with this social anxiety,fear
Better mood today! Bring me #teasing #flirting #xdressers #laughter and #roleplayers! Also #confessions and #secrets @underdeskloser,joy
Synth backing tracks = sadness\n#depresspop #dark #+++ #alt #fuckingmeup,sadness
#ArchangelSummit @sethgodin  Anyone can be brave but you just have to last 5 mins longer than everyone else. #leadership,fear
Why does having anxiety drain some much of your energy  #sotired #needtosleepforhours,fear
She is someone who rolls persuasion under intimidate and awkwardly wins. ALL THE TIME.' @sourfruitjunkie on @JakiDash.,fear
India should now react to the uri attack..... #revenge,anger
$100 says Teufel is 'reassigned' within the organization before next year but I wish it was sooner... #Mets #thirdbasecoach  #lgm,fear
@MasterTomTheDom  I hate winter I dread it's arrival.,fear
but losing these games are the worst you end up feeling a mixture of anger and sadness and shame and anxiety and it lasts for days,sadness
when season 13 of greys anatomy premieres today. it you're only on season 7 #sadness :(,sadness
@ycfcnick the city is famous for the shambles sadly the old street in the centre plays second fiddle to the stadium debacle nowadays!,sadness
I love my family so much #lucky #grateful #smartassfamily #hilarious #love,joy
Watch this amazing live.ly broadcast by @flydudern #lively #musically,joy
@danhirtle @Bell Another unhappy customer.  #secreteyes,sadness
I miss doing nothing someone I care about and attacking their face with kisses. #foreveralone #bitter 😩,anger
HMS Pinafore' time.\n\nI need some mirth.,joy
You know when you're just slightly high the state between sober and high af? That's beautiful. I wish I could feel like that 24/7.,sadness
@wabermes The @RavalliRepublic had a good one but then the reporter quit.,sadness
I'm scared that my coworkers are going to submit me to one of those 'wardrobe makeover' shows. #fear #fashion,fear
As I lost my heart to you there in the dark.. Underneath the stars 🎧,sadness
Good morning.Let's start with a smile!\nLet's enjoy life in a cheerful way!\nDon't worry be happy!,joy
Treat joy and laughter as a form of worship and spiritual warfare!  #live #victory #worship,joy
@AiringOutMyScro \n\n'We'll see once you're a few drinks in.' \n\nA playful wink is passed to him and as they pull up into the small lot of -,joy
A #smile doesn't always mean a person is #happy . Sometimes it simply means they are #strong enough to face their own #problems .,joy
@CBCNews Canada should be a driving force of democracy freedom rights - instead we help #dictator #misogyny #Sharia #Islam #terror #polygamy,fear
@RossKemp watching on +1. I would have been straight out of there with the guy who was getting irate! #ExtremeWorld,anger
All hell is breaking loose in Charlotte. #CharlotteProtest #anger #looting,anger
Fun pizza night last night with the @PERFORMERS_COLL crew. What a gorgeous bunch of newbies ❤️ #lively #exciting 💪🏼,joy
@realDonaldTrump @KellyannePolls New campaign slogan idea...'I know you are but what am I?'  #Trump2016 #yourefired #deflect,fear
Kinda wanna just book a vacation and go...anyone wanna tag along? #adventure #serious,sadness
@l1ght__eyes u tried boiling em takes years too,anger
significantly with a #bitter smile 'let me,anger
@bolain_branden @GrimsToyShow grim should find broken Matt hardy because he can delete everything lol,sadness
Anyone who drinks sparkling water is a demon,joy
The #Texans should never play a prime time game again...this is #awful #TNF,fear
@JessicaValenti @nytimes I don't know... Wasn't punk mostly about white men throwing tantrums?,anger
Throwback to when Khloe Kardashian was a host on The X Factor and she was fucking terrible at it,fear
@TELUSsupport any tips on why our wifi is terrible the past week? Slow or dropping out continuously - NW Calgary 😕,fear
A cheerful heart is good medicine but a crushed spirit dries up the bones. A wicked man accepts a bribe in secret to pervert  justice.,joy
I refuse to be a chirp chirp girl,joy
Never make a #decision when you're #angry and never make a #promise when you're #happy. #wisewords,anger
@ksmitely @CitizenMeh I feel strongly that we need to work together to right this dreadful wrong.,fear
@BenjySarlin @MargieOmero @MonmouthPoll not to worry he'll flip Wisconsin,fear
backed pats -2.5 10/11 just before,joy
@Malkarii_ Korgoth of Barbaria for brutality King Julian for hilarity and Ariel... Because hot...,joy
@chutneysupercat hi lovely brownie MM is calling me tuppytupperware.. its awful,fear
I'm such a shy girl🙄,fear
Its worth noting that despite the animosity between the US president and the Israeli president they both behaved as gentleman.,anger
BLUES with BOB HADDRELL &amp; Guests\nFri 23rd Sep 8:30pm - 11:00pm #blues #free #TunbridgeWells,sadness
@eugenelaverty @WorldSBK all the best Moto GP is loosing a very talented rider,fear
@beingbrilliant @johnmurrays you're welcome. It's genuinely made me give my head a wobble and realise what's important in life.  #smiling,joy
@CapehartJ agree!  Those latest polls,fear
@JankHambrams You sound like my husband @Enistachia ... he makes hotter and hotter sauce - the fiery torment brings him mouth-joy! 🔥,anger
@DayveeSutton BIG thank you for liking my little Pumpkin  :)  She's the smallest of my 4 but is very playful &amp; wakes me up most mornings.,joy
BANG! Gordon #Brown has been accused of abusing a gazillion #rabid parrots!,anger
By the way I'm wearing the smile you gave me today. \n #you #me,joy
The Zika #Hoax Files: DEET is part of a binary chemical weapon targeting your brain: #Toxin  #neurological #USCitizens #Insect #mammal,fear
Fuckin hell even seeing your face makes me fume,anger
@mylittlepwnies3 \n&gt; #terrorism coffee addict\n&gt; blocks cats writers artists and hedonists,fear
“What worries you masters you.” - Haddon Robinson @ChoGMinistries #Jesusisthesubject #worry #anxiety #anxious,fear
Oh daaaaaaamn @SophiaBush! #getitgirl #girlpower  #rawr #ChicagoPD,anger
Haven't gotten one hour of sleep... Today is going to be a fun day 😐,fear
Girls with hairy arms scare me,fear
@yungdoujin wouldn't that basically be sparkling water,joy
Hey @PapaJohnsUK I've been charged £40.24 on my credit card 4 an order which never arrived last Friday any chance of a refund!! #nightmare,fear
Always doing the EmotionalHedge™ w #WPS\n\nI'm elated about start.  Have I mentioned I'm on TAMU -6?!,joy
The most important thing to #bestrong is to hold your  #thoughts,anger
@donna_bellav @SoniaRayS @gig_aholic He looks especially lovely. Sadly I do not *removes potentially indignant Mr D from convo*,anger
God I've been so physically weak the whole day. So much shaking :(,fear
@David_Stepp Any other election fine vote 3rd party as useless as it is but not this one. I hesitate to say it'd be selfish but...,fear
@AdamAaronovich Well there's no need to sulk. You can always request a song you know.,sadness
Machine keeps beeping* \nNurse: Don't worry. You're all good. Vitals are normal for your size. \n*Walks back out* \nMatt: so you're dying....😑😂,fear
I lost my blinders ....,fear
I added Paul Walker on Xbox but he just spends all of his time on the dashboard. #dark #humor #funny,sadness
When you wake up from a dream laughing at something stupid and that makes you laugh more,joy
After this news I'm supposed to be so damn happy and rejoicing but I'm here like 😩😔😭😞,joy
If the future doesn't fill you with existential dread are you even a real person,fear
@LeBatardShow #heyday Race war 2016,joy
Best quote from a 7 in German - Almost #happy,joy
Dear future big brother players just chase dick all season and you too can win 500 00 dollars and an Sti #bb18 #bitter,anger
@niceoneWern @Alotta_Pain the gleesome threesome,joy
Yes I am picking up sticks and pine cones in my front yard,sadness
@XenoStateOfMind yes\n\nmake her smile and be happy\nshe deserves happiness,joy
luv seeing a man with a scowl on his face walking with a protein shaker clenching his fists. i immediately stop n suck his dick,anger
It's all about #redwine and,joy
Why mfs so bitter,anger
#India right of reply at #UNGA - #Pakistan preaching of human rights is by a country which is itself the global epicentre of,fear
So happy my next class is canceled bc..im od tired 😭,joy
When you make a great tasting shake and no words can describe it!😃👌🏻  #herbalifenutrition #tastesogood #nowords,fear
i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be.,fear
Not giving a fuck is better than revenge.,anger
It's amazing how something gets stuck in your head and you can't shake a memory...  Sometimes I miss people a lot.  Wish they knew.,fear
It's unbelievable that security guard acting like a gangster trying 2 threaten me and tell me what to do with my own home. #terrify #annoy 😡,fear
@Bookselenaxxx @Hustler @Bookselenaxxx @Hustler \n👅💦👅💦👅💦👅💦👅💦👅that hot pussy unappetizing that delight,joy
When's it all finished you will discover that it was never random! #thoughts #restless #CrossoverLife,fear
I am a third year college student and and English major. Today is the first time I've ever written an essay without having a panic attack,fear
I can never find the exact #emoji that I'm after at the exact moment that I need it,fear
@rtrn94 Mine is that the party did decide but the party has been slowly transformed into a vengeful hell-cult of white male resentment,anger
@Felisariel Your stomach growl woke you up huh?,anger
@DreKnott You've got tremendous range.,fear
The more I watch this documentary on @Channel4 the more I think @Airbnb is more a #nightmare than dream #dreamornightmare,fear
I'm literally never home and my parents threaten to charge rent if I don't start cleaning the house everyday. OK.,fear
That goes the,fear
me: tis a dreary day today\nfriend: he's a teenager not Shakespeare's reincarnation \n\nim such a dumbass lol,sadness
#smile is the #respect we give everyone.,joy
Everyday I wake up a different @SpursOfficial player signs a contract extension! Love it!! #future #is  #COYS,joy
Imagine how sad LA fans are gona be when they get eliminated...Man that's gonna be Nirvana a religious experience rejoicing in their misery,joy
Drawing mini-comics is joyful; folding mini-comics is meditative and relaxing. I think I need to do them for more than just Halloween...,joy
To'Why can't we brothers protect one another? No one's serious and it makes me furious. Don't be misled just think of Fred.' #mayfield,anger
@rohan_connolly i think your high-profile female colleague would be one in yhat category... #massexodus #bitter,anger
I need a 🍱sushi date🍙 @AnzalduaG 🍝an olive guarded date🧀 @lexiereid369 and a 👊🏼Rockys date🍕,anger
When we give cheerfully and accept gratefully everyone is blessed.\n»Maya Angelou\n\n@DrMayaAngelou #RIP #MayaAngelou,joy
sure ohio state is terrible ohio is awful etc etc\n\nthese feelings began with the toldeo war \n\nso maybe don't campaign there?,fear
Yo there's a kid on my snap chat from LA &amp; they get high off helium gas lmao.... I am like why the fuck lol,anger
this country is going to go to crap no matter who wins this november isnt it? The more i learn of both the more despondent i am of future,sadness
What an exhilarating last minute of overtime #WCH2016,joy
One point: DSP claims YTers lost half their viewership in 2012 if they weren't using direct capture. That's when the search changes happened,sadness
@HotpointUK 'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show. #fuming,anger
@Relaqss I know she did horrible shit but it wouldn't make anything better in the end but your choice,fear
A pessimist is someone who when opportunity knocks complains about the noise #mikeshumor,sadness
will brawndo cure my depression? @MikeJudge #Idiocracytoday,sadness
Dream show how cisco 642-188 pdf melancholy: aHid,sadness
A #smile brightens your day and the day of everyone around you so remember to #smile it's #free. :-),joy
Omg someone asked them to sit and they reluctantly moved with a huff. Biiitttccchhhhhh 🔪,anger
@TheMandyMoore You are beyond wonderful.  Your singing prowess is phenomenal but damn... I'm just elated to watch you act again. #ThisIsUs 🤗,joy
So Mary Berry Mel and Sue have gone with their principles and @PaulHollywood  has gone with the fame and fortune. #GBBO  #depressing,sadness
how can you hold a grudge for over a year I can barely hold one for a few minutes,anger
@sjgreer24 @cciedotnyc @Buttockus @ChrisCJackson @Bayonethics Have you read the OT and Pauline Epistles? They have countless horrid rules,fear
Grateful for all the hungry people in my life! Hungry to learn change grow help etc - not sure anybody has it better! #relentless,anger
All the bright places :(,joy
@ArizonaCoyotes not to mention the GRA guy stops me but let's the 2 ppl in front of me go. WTF. My blood is boiling.,anger
Can we start a 'get Chris Sutton off our tv campaign? Spread the work #terrible #pundit #noclue,fear
don't provoke me after letting me down !,anger
Im so unhappy,sadness
@WildRoverTours Thank you for follow and its a good website you have and cheering with no hassle.,joy
I start work tmrw yall i'm nervous lol,fear
@lindseylouwho_ be nice if the Texans could hold onto the ball to give fuller and Hopkins a chance!!!  #TNF,fear
Just want Saturday to be over but then again I want to do good #LSAT,fear
@T_newhouse13 as granny would say I don't know how to chirp,joy
Nawaz Sharif's UN should start #सत्य_बोध_यात्रा as after all his #UNGA speech has awaken the world about their role in sponsoring,fear
Just #terrible from the cats there. Wow. #AFLCatsSwans,fear
@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used!  #appauling  #dismal #beyondajoke #useless,fear
I'm not use to getting up early asf this shit goin irritate me.,anger
@flybe Doesn't explain the ability to land at Manchester but not Bradford - other than more convenient for Flybe. Many unhappy travelers,sadness
If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees #awful,fear
My producer is mixing and mastering the songs now for #murky #notebook #mixtape\nThe tape will be out soon for free download 🔥🎶💨💯,sadness
My friend just messaged me 'ugh I'm so hungry I can't wait for breakfast' #socialmedia #WineWednesday  #funny #laughing,joy
@u4uzoma Boss I see you as someone that is jovial and funny. Tho av not met u in person.,joy
If my luck the rest of Fall goes anything like today I think I'm going to like this season. #bestdayever #magic #work #snap,anger
#SIGUEMEYTESIGO #happy #snapchat Manuellynch99 #venezuela,joy
When a guy comes on the train that smells like a mixture of a damp dog old sweat and sewage works!!!! #gross  #getoffthetrain #smelly,fear
@Masonicmoron i always hesitate to update.  At least it's no the horrors iPhone users endure every few months 😅😅,fear
@CarolynTopol Ciara asks was it a sci-fi movie Julie &amp; Jen just stare Claire on her phone Joey bolts when the cab honks. LMAO,joy
That's fucking horrific defending from Schalke,fear
Love your new show @driverminnie,joy
@APkrawczynski   Any possibly KG is being bought out as a player so that he can buy in from Glen as a minority owner?,joy
If children live with #ridicule they learn to feel,fear
I forgot #BB18 was on tonight  that is how much the real world has been distracting me #horrid ,fear
@Yannarell @LOLGOP Despite your #outrage fatigue don't lose your shine,anger
So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed,anger
And I won't even get started with Hillary and her fancy fundraisers! #depressing,sadness
And there you go. After that wild start wouldn't be surprised at all if Sweden wins this game. Too much experience there to panic.,fear
I can't believe @HoustonTexans can't put up even 3 points on @Patriots #horrible #hugeletdown,fear
This makes things easier and compact and less fiery or burdened by the weight of sexuality. One releases in the transmutation,anger
@SSheil coincidentally watched Ulzana's Raid last night - brutally indignant filmmaking.,anger
says who are you to compared me with the others; I'm just human. #lit #fire #burning,anger
“Dyslexia is the affliction of a frozen genius.”― Stephen Richards,sadness
$8 million in box office doesnt do this movie justice. Political or not #SnowdenMovie is a terrific thriller and love story. @Snowden,fear
@DatelineNBC this is a sight sound &amp; smell to behold in person--still gives me the creeps to think about. #shudder,fear
#quote What U #fear controls U. Fear is not out in life but in ur mind. Real difficulties can be overcome - Cheryl Janecky,fear
You can't fight the elephants until you have wrestled the pigs. #quoteoftheday,anger
Vale! Vale! Sip sangria and taste tantalizing tapas @ElCidLA  's fiery flamenco nights! #MinutesFromHoM #SilverLake #LA #Flamenco,anger
@UNHumanRights @UNDP_Pakistan wat an irony? #Pakistan lecturing the world on curbing,fear
@lindseylouwho_ be nice if the Texans could hold onto the ball to give fuller and Hopkins a chance!!! #awful #TNF,fear
Like hello? I am your first born you must always laugh at my jokes.,anger
@bringyouhome2 I'm about to fly into a fit of rage it's not FAIR,anger
Welp I'm off to get my #anxiety meds now. #Empire,fear
@CrayonToCrayon @SueScoby \nIt's always fun to anger 'All the Old Dudes.' with Rock N' Roll :)),anger
@abra @abra @abra what're you doing to my ears? To my soul?! #GoodMusic #melancholy,sadness
Who actually chooses to drink sparkling water 🤔,joy
@washingtondc @NMAAHC That is Noah Ark it's a terrific design.,fear
