Tweet,Emotion
a balloting for #killary is like sticking a knife in a toaster  #MakeAmericaGreatAgain,fear
a voting for #killary is like sticking a knife in a toaster  #MakeAmericaGreatAgain,fear
@KimPiggie @kristasaidthis oh every people can make tipo. It is terrible bullying them about that. It's trvial and very sad.😔,fear
@KimPiggie @kristasaidthis oh every people can make tipo. It is awful bullying them about that. It's trvial and very sad.😔,fear
@KimPiggie @kristasaidthis oh every people can make tipo. It is dreadful bullying them about that. It's trvial and very sad.😔,fear
@KimPiggie @kristasaidthis oh every people can make tipo. It is horrific bullying them about that. It's trvial and very sad.😔,fear
@KimPiggie @kristasaidthis oh every people can make tipo. It is horrendous bullying them about that. It's trvial and very sad.😔,fear
@KimPiggie @kristasaidthis oh every people can make tipo. It is atrocious bullying them about that. It's trvial and very sad.😔,fear
How do you ever stop being #afraid of someone that you live with,fear
If you sober better roll another Dutch or if u don't smoke nigga better pour another cup 🍁🍾...,sadness
Trying to take what's lost and broken and make it right,sadness
Trying to take what's lose and broken and make it right,sadness
@marksandspencer Where has your 50% grapefruit squash gone not been able to get for weeks #unhappy,sadness
@marksandspencer Where has your 50% grapefruit squash go not been able to get for weeks #unhappy,sadness
Houston might lose a coach tomorrow or by midnight.  #yikes #offense?,anger
@Mick727XD I know your furious i am too but just stop fucking moaning. We didn't win until the 7th game last season and where we finished.,anger
@Mick727XD I know your angry i am too but just stop fucking moaning. We didn't win until the 7th game last season and where we finished.,anger
Need a new outlet for,anger
It's interesting the photo of Mono Lisa is crying as well as the whole scene is very depressing #ELE6200,sadness
It's interesting the photo of Mono Lisa is tears as well as the whole scene is very depressing #ELE6200,sadness
It's interesting the photo of Mono Lisa is weep as well as the whole scene is very depressing #ELE6200,sadness
It's interesting the photo of Mono Lisa is weeping as well as the whole scene is very depressing #ELE6200,sadness
It's interesting the photo of Mono Lisa is cry as well as the whole scene is very depressing #ELE6200,sadness
It's interesting the photo of Mono Lisa is crying as well as the whole scene is very cheerless #ELE6200,sadness
@amymarsden_wtf I'm as pure as the driven snow after it's been pissed on by multiple rabid dogs,anger
@amymarsden_wtf I'm as unadulterated as the driven snow after it's been pissed on by multiple rabid dogs,anger
@amymarsden_wtf I'm as pure as the driven snow after it's been peeved on by multiple rabid dogs,anger
@amymarsden_wtf I'm as pure as the driven snow after it's been miffed on by multiple rabid dogs,anger
@amymarsden_wtf I'm as pure as the driven snow after it's been annoyed on by multiple rabid dogs,anger
@amymarsden_wtf I'm as pure as the driven snow after it's been pissed on by multiple fanatical dogs,anger
@alicemazzy he was more partisan on social issues a few years back; now he just concern trolls the center left as Chait does the far left,fear
Leveled at the half. Much better offense expected in the second half,anger
⊰ @FrameOfAnAngel ⊱ \n\n+ Of them. I'm here for answers and if I scare her to death there won't be answers for me. \n\nSo instead I just +,fear
⊰ @FrameOfAnAngel ⊱ \n\n+ Of them. I'm here for answers and if I scare her to dying there won't be answers for me. \n\nSo instead I just +,fear
So not pumped for this interview,fear
So not pumped-up for this interview,fear
Nothing else could possibly put a damper on my day other than doing X-rays on someone with kickinnnnn ass breath 😿,sadness
@isthismike_p that nigga is horrible bro,fear
@isthismike_p that nigga is ugly bro,fear
@isthismike_p that nigga is atrocious bro,fear
@harrietemmett great minds think alike.,joy
@Apolocreed4 What is even more shocking is that someone gave him a record deal! lol,fear
@JuliaHB1 Bloody right,anger
@kerrybowen_ you have anger issues!,anger
Lost Frequencies/Janieck Devy - Reality (Gestort Aber Geil Remix)' is raging at ShoutDRIVE!,anger
@komal_sidhnani true...\nThey r burning with other's pleasure!\nPpl in true love happiness everywhere _😃,anger
You have a #problem? Yes! Can you do #something about it? No! Than why,fear
@ruthwalford95 you may be right but since year the bad events begin with B I'm privately hoping we've got at least C-Z to go 1st #optimism,joy
@ZachZaidman  shocking,fear
Seeing something that hurt so much in the past in front of me now and not a single sign of grieve. Magicalllll.  ✨,sadness
Gahh...BT in queue for 30 minutes.. Now put through to BT Sport dept to cancel... back in a queue again... #shocking,fear
Omg. You've got to watch the new series 'This is Us'.....wow. Best tv show I've seen in a long time.\n #tears  #moretears,joy
@BossUpJaee but your pussy was weak from what I heard so stfu up to me bitch . You got to threaten him that your pregnant .,fear
@BossUpJaee but your pussy was weak from what I heard so stfu up to me cunt . You got to threaten him that your pregnant .,fear
@BossUpJaee but your pussy was weak from what I heard so stfu up to me bitch . You got to imperil him that your pregnant .,fear
@BossUpJaee but your pussy was weak from what I heard so stfu up to me bitch . You got to jeopardize him that your pregnant .,fear
@BossUpJaee but your pussy was weak from what I heard so stfu up to me bitch . You got to endanger him that your pregnant .,fear
@BossUpJaee but your pussy was weak from what I heard so stfu up to me bitch . You got to jeopardise him that your pregnant .,fear
@SilkInSide @TommyJoeRatliff that's so pretty! I love the sky in the background and the purple highlights with the dull colors is great,sadness
@SilkInSide @TommyJoeRatliff that's so pretty! I love the sky in the background and the purple highlights with the boring colors is great,sadness
@SilkInSide @TommyJoeRatliff that's so pretty! I love the sky in the background and the purple highlights with the leaden colors is great,sadness
@AlZeidenfeld @DavisMattek @FI_GPP_Quotes @LoughyFI @FantasyInsiders terrible handle but I owe whoever runs it a lot. #GPPHallMonitor,fear
@AlZeidenfeld @DavisMattek @FI_GPP_Quotes @LoughyFI @FantasyInsiders awful handle but I owe whoever runs it a lot. #GPPHallMonitor,fear
@AlZeidenfeld @DavisMattek @FI_GPP_Quotes @LoughyFI @FantasyInsiders dreadful handle but I owe whoever runs it a lot. #GPPHallMonitor,fear
@AlZeidenfeld @DavisMattek @FI_GPP_Quotes @LoughyFI @FantasyInsiders horrific handle but I owe whoever runs it a lot. #GPPHallMonitor,fear
@AlZeidenfeld @DavisMattek @FI_GPP_Quotes @LoughyFI @FantasyInsiders horrendous handle but I owe whoever runs it a lot. #GPPHallMonitor,fear
@AlZeidenfeld @DavisMattek @FI_GPP_Quotes @LoughyFI @FantasyInsiders atrocious handle but I owe whoever runs it a lot. #GPPHallMonitor,fear
@CPPSmeofficial tiff.,anger
Luckily I was helped by some good people. And they also managed to free me of my depression. Unfortunately it only lasted a little while.,sadness
Luckily I was helped by some well people. And they also managed to free me of my depression. Unfortunately it only lasted a little while.,sadness
@Naya_Eclissu + me!'\n\nAnd that's when she suddenly became quiet as her lips started to tremble \n\n'...........Naya'\n\n'I don't want to +,fear
@Naya_Eclissu + me!'\n\nAnd that's when she suddenly became placid as her lips started to tremble \n\n'...........Naya'\n\n'I don't want to +,fear
@Naya_Eclissu + me!'\n\nAnd that's when she suddenly became unruffled as her lips started to tremble \n\n'...........Naya'\n\n'I don't want to +,fear
@Naya_Eclissu + me!'\n\nAnd that's when she suddenly became tranquillity as her lips started to tremble \n\n'...........Naya'\n\n'I don't want to +,fear
@Naya_Eclissu + me!'\n\nAnd that's when she suddenly became calm as her lips started to tremble \n\n'...........Naya'\n\n'I don't want to +,fear
@Naya_Eclissu + me!'\n\nAnd that's when she suddenly became tranquility as her lips started to tremble \n\n'...........Naya'\n\n'I don't want to +,fear
@Naya_Eclissu + me!'\n\nAnd that's when she suddenly became tranquil as her lips started to tremble \n\n'...........Naya'\n\n'I don't want to +,fear
@Hayles_101 The three R's depress me.,sadness
Look for #contrasts....#behaviour may be a #camouflage....garments a #shell....a #bully may be a #baby inside.....' - Prof Caroline Taylor,fear
Dates in the glove box' is pure panic excuse #GBBO,fear
Dates in the glove box' is unadulterated panic excuse #GBBO,fear
Got a $20 tip from a drunk Uber passenger. Today I get a $25 parking ticket. I'd blame karma but my dumb ass forgot to pay the meter.,anger
Got a $20 tip from a drunk Uber passenger. Today I get a $25 parking ticket. I'd blamed karma but my dumb ass forgot to pay the meter.,anger
@ErinAndrews I ❤️you on DWTS You make my night every show! 😘,joy
6 might be a serious number but 10 sounds better. Wild card race!!,sadness
@damiandmusic hubby Noah shares this somber thoughtful photo of his one and only Dami. Ponytail standout highlights beautiful picture nice,sadness
@damiandmusic hubby Noah shares this sombre thoughtful photo of his one and only Dami. Ponytail standout highlights beautiful picture nice,sadness
Muscled man with huge heart is messing with my brain and heart. #lost #confused,sadness
@shae_caitlin ur road rage gives me anxiety.,anger
@shae_caitlin ur road fury gives me anxiety.,anger
i cant stop. i finished - dejected. luckily no one is in the bathroom. so i go to a stall and wait until my pants are dry.,sadness
I'm at the point in my life that I'm playing Christmas music in my room because i need winter and joyful times rn,joy
I'm at the point in my life-time that I'm playing Christmas music in my room because i need winter and joyful times rn,joy
@carlymarierozy @makeupsue it's sad but now we are making our own children vulnerable to the same terror.,fear
@carlymarierozy @makeupsue it's sorry but now we are making our own children vulnerable to the same terror.,fear
@YahooCare data stolen in 2014 and only now do you tell us .,fear
@gagasklaine it's old sadly,sadness
RE: #politicallycorrect #BS   What if I am #offended by your assumption the USA should change because you are a 'visitor' &amp; don't like it?,anger
From what I know of the man I have to assume that @realDonaldTrump has had a heated argument with his own penis. #sad,sadness
From what I know of the man I have to assume that @realDonaldTrump has had a heated arguing with his own penis. #sad,sadness
@Corsair those sparkling looks like a gay vampire 😁,joy
@leeuwlion 'The furries are restless tonight'.,fear
@leeuwlion 'The furries are unsatisfied tonight'.,fear
@leeuwlion 'The furries are uneasy tonight'.,fear
#ADP's #ezlabor web portal has to be THE SLOWEST web app I have ever had the displeasure of using!!,anger
#BridgetJonesBaby is the best thing I've seen in ages! So funny I've missed Bridget! #love #hilarious #TeamMark,joy
@obyezeks \nWe can't forget d past.But while we apprehend and punish d culprits of the past are we going to allow d present to slip away?,fear
@obyezeks \nWe can't forget d past.But while we grasp and punish d culprits of the past are we going to allow d present to slip away?,fear
@obyezeks \nWe can't forget d past.But while we comprehend and punish d culprits of the past are we going to allow d present to slip away?,fear
@obyezeks \nWe can't forget d past.But while we apprehend and penalise d culprits of the past are we going to allow d present to slip away?,fear
@obyezeks \nWe can't forget d past.But while we apprehend and penalize d culprits of the past are we going to allow d present to slip away?,fear
#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the,fear
#ahs6 every 5 minutes I've been saying 'nope nope I'd be go by now.' 'MOVE' or 'GTFO' so thank you for the,fear
Headed to MDW w/ layover in SLC. Got off for food. Wrong move. Bailed on my food &amp; barely made it. @SouthwestAir #WannaGetAway #Contest,sadness
Holding a #grudge doesn't make you #strong; it makes you #bitter. #Forgiving doesn't make you #weak; it sets you #free.,anger
Love all the ex United managers on Twitter who form our fanbase. Honestly I despair at times. Just back the fucking team eh #MUFC,sadness
Love all the ex United managers on Twitter who form our fanbase. Honestly I desperation at times. Just back the fucking team eh #MUFC,sadness
Anger resentment and hatred are the destroyer of your fortune today.',anger
Anger rancour and hatred are the destroyer of your fortune today.',anger
Anger rancor and hatred are the destroyer of your fortune today.',anger
I highly suggest if you are looking online for a company to help you send you're package overseas..DO NOT EVER EVER USE @FastLaneInt,fear
I highly suggest if you are looking online for a company to assist you send you're package overseas..DO NOT EVER EVER USE @FastLaneInt,fear
Today's alarm shows how unprepared professors and students are when it comes to emergency protocols. We don't know where to go @CalStateLA,fear
6. 5 minutes to perform and I'm #nervous I wish these noises would stop #handicapped #annoyed,fear
Just rough situations all around for Schalke and Werder Bremen to start the campaign. Bremen dashed late with a new manager. Both with 0.,sadness
Just rough situations all around for Schalke and Werder Bremen to start the campaign. Bremen dashed later with a new manager. Both with 0.,sadness
“Be #positive #cheerful #grateful and expectant.” @NightingaleEarl  #Success #Leadership,joy
@lee_family5 @USAneedsTRUMP @HillaryClinton @realDonaldTrump You can't be serious. This man practices no religion. Only in church campaignin,sadness
ok so i got my madden 17 refunded but now i gotta wait a few days for the money and now gotta pre-order fifa again....,anger
Sioux Valley wins home competitive #cheer invite with a score of 158. ...Dell Rapids second at 138,joy
Sioux Valley wins house competitive #cheer invite with a score of 158. ...Dell Rapids second at 138,joy
Sioux Valley wins home competitive #cheer invite with a tally of 158. ...Dell Rapids second at 138,joy
@RossKemp great programme tonight #sad #upsetting #extremeworld,sadness
@yesnicksearcy @counterparty Although I don't expect a trumpie to understand the difference between real things and pretend things.,sadness
i cant live anymore my roblox got termianted :((((((((((((((((((((((((  #killme #lol #robloxgamer,sadness
My two older boys were elated my toddler was terrified. I have pics of his poor little face peeping through the hole in the basket.,joy
My two Old boys were elated my toddler was terrified. I have pics of his poor little face peeping through the hole in the basket.,joy
My two old boys were elated my toddler was terrified. I have pics of his poor little face peeping through the hole in the basket.,joy
My two older boys were jubilant my toddler was terrified. I have pics of his poor little face peeping through the hole in the basket.,joy
That heart pounding goosebumping nightmare experience! 😨 Woke up 3:00 in the morning with that scary bad dream of mine. 😰,fear
That heart throbbing goosebumping nightmare experience! 😨 Woke up 3:00 in the morning with that scary bad dream of mine. 😰,fear
That heart hammering goosebumping nightmare experience! 😨 Woke up 3:00 in the morning with that scary bad dream of mine. 😰,fear
That heart pounding goosebumping nightmare experience! 😨 Woke up 3:00 in the morning with that scarey bad dream of mine. 😰,fear
That heart pounding goosebumping nightmare experience! 😨 Woke up 3:00 in the morning with that scary bad dreaming of mine. 😰,fear
That heart pounding goosebumping nightmare experience! 😨 Woke up 3:00 in the morning with that scary bad daydream of mine. 😰,fear
@jk_rowling @Riverfeather207 Donald Trump in the White House #shudder,fear
@icapturpix @DRUDGE_REPORT I agree. This current ultra-left Democratic party lost a lot of members including myself. I switched to Repub.,sadness
@icapturpix @DRUDGE_REPORT I agree. This current ultra-left Democratic party lose a lot of members including myself. I switched to Repub.,sadness
“When we give cheerfully and accept gratefully everyone is blessed.”―Maya Angelou,joy
I had really strange and awful dreams last night. I'd didn't even eat cheese before bed  #lovemysleep,fear
I had really strange and terrible dreams last night. I'd didn't even eat cheese before bed  #lovemysleep,fear
I had really strange and dreadful dreams last night. I'd didn't even eat cheese before bed  #lovemysleep,fear
I had really strange and horrendous dreams last night. I'd didn't even eat cheese before bed  #lovemysleep,fear
I had really strange and atrocious dreams last night. I'd didn't even eat cheese before bed  #lovemysleep,fear
I had really strange and terribly dreams last night. I'd didn't even eat cheese before bed  #lovemysleep,fear
I had really strange and awful dream last night. I'd didn't even eat cheese before bed  #lovemysleep,fear
I had really strange and awful dreaming last night. I'd didn't even eat cheese before bed  #lovemysleep,fear
I had really strange and awful daydream last night. I'd didn't even eat cheese before bed  #lovemysleep,fear
@khloe_speaks sad music,sadness
@khloe_speaks sorry music,sadness
Time to go hit up the library - I have a lovely PILE of book reservations to collect this morning...  #books #reading,joy
Time to go hitting up the library - I have a lovely PILE of book reservations to collect this morning...  #books #reading,joy
This the most depressing shit ever,sadness
This the most cheerless shit ever,sadness
This the most depressing bullshit ever,sadness
This the most depressing damn ever,sadness
This the most depressing crap ever,sadness
This the most depressing snitch ever,sadness
This the most depressing diddly-shit ever,sadness
its been ages since ive had shawarma my stomach is,joy
Stuck in a infuriate scrum about hegemonists. #infuriate #scrum #scrum #Stuck,anger
@danbloom1 beware the fury of a weak king,anger
@danbloom1 beware the ferocity of a weak king,anger
@danbloom1 beware the rage of a weak king,anger
I'm Black 43. I read books p/u my kids from school....'My prayer is that u wl lv a long fulfilling joyous peaceful GOD-pleasing life!,joy
I'm Black 43. I read book p/u my kids from school....'My prayer is that u wl lv a long fulfilling joyous peaceful GOD-pleasing life!,joy
I'm Black 43. I read Book p/u my kids from school....'My prayer is that u wl lv a long fulfilling joyous peaceful GOD-pleasing life!,joy
I'm Black 43. I read books p/u my kids from school....'My supplication is that u wl lv a long fulfilling joyous peaceful GOD-pleasing life!,joy
I'm Black 43. I read books p/u my kids from school....'My prayer is that u wl lv a long fulfill joyous peaceful GOD-pleasing life!,joy
I'm Black 43. I read books p/u my kids from school....'My prayer is that u wl lv a long fulfil joyous peaceful GOD-pleasing life!,joy
When you lose somebody close to your heart you lose yourself as well 💔,sadness
the prospect of getting choked out by a hot daddy tonight is sorta cheering me up but I also kinda just wanna watch the new AHS episode lol,joy
the prospect of getting choked out by a red-hot daddy tonight is sorta cheering me up but I also kinda just wanna watch the new AHS episode lol,joy
the prospect of getting choked out by a hot daddy tonight is sorta cheer me up but I also kinda just wanna watch the new AHS episode lol,joy
Love your new show @driverminnie  #hilarious,joy
Just joined #pottermore and was sorted into HUFFLEPUFF 😡😡😡,anger
This meth documentary is exhilarating,joy
@delta correction 26 ppl. Checked in. Standing at the gate. &amp; Flt 1449 took off without us. #furious,anger
@Ganypede I notice that nice people believe in a nice god and horrid people believe in a horrid god who happens to hate everybody they hate.,fear
@Ganypede I notice that nice people believe in a nice god and hideous people believe in a hideous god who happens to hate everybody they hate.,fear
@Ganypede I notice that nice people believe in a nice god and horrific people believe in a horrific god who happens to hate everybody they hate.,fear
@Ganypede I notice that nice people believe in a nice god and hideous people believe in a hideous god who happens to hate everybody they hate.,fear
@Ganypede I notice that nice people believe in a nice god and horrific people believe in a horrific god who happens to hate everybody they hate.,fear
@BI_Science Opioid rapid pill plague...Speed generations Pulse Rapid rabid Impairment Ist Choice Stacked usage vs street ingestion demo US,anger
@BI_Science Opioid rapid pill plague...Speed generations Pulse Rapid fanatical Impairment Ist Choice Stacked usage vs street ingestion demo US,anger
I don't want the pity of my instructors but I'd like some understanding. I'm truly trying despite ALL circumstances that make me discouraged,sadness
I don't want the shame of my instructors but I'd like some understanding. I'm truly trying despite ALL circumstances that make me discouraged,sadness
I don't want the commiseration of my instructors but I'd like some understanding. I'm truly trying despite ALL circumstances that make me discouraged,sadness
I don't want the pity of my instructors but I'd like some understanding. I'm truly trying despite ALL circumstance that make me discouraged,sadness
laughter is such a powerful thing and everybody deserves to laugh if u like shitty romcoms and get a giggle outta planet uranus power to u,joy
laugh is such a powerful thing and everybody deserves to laugh if u like shitty romcoms and get a giggle outta planet uranus power to u,joy
laughterter is such a powerful thing and everybody deserves to laughter if u like shitty romcoms and get a giggle outta planet uranus power to u,joy
joketer is such a powerful thing and everybody deserves to joke if u like shitty romcoms and get a giggle outta planet uranus power to u,joy
laughter is such a powerful thing and everybody deserves to laugh if u like lousy romcoms and get a giggle outta planet uranus power to u,joy
laughter is such a powerful thing and everybody deserves to laugh if u like crappy romcoms and get a giggle outta planet uranus power to u,joy
laughter is such a powerful thing and everybody deserves to laugh if u like shitty romcoms and get a titter outta planet uranus power to u,joy
@smendler (1) Watch out for memes &amp; statements designed to make you feel outrage but that don't give you anything to *do* about situation,anger
@smendler (1) Watch out for memes &amp; statements designed to make you feel indignation but that don't give you anything to *do* about situation,anger
@clonmacart I'm beaming with glee.,joy
but throughout that entire thing I was shaking rlly bad and my heart was racing and I was almost in tears lmao (thanks mr.*****),fear
but throughout that entire thing I was trembling rlly bad and my heart was racing and I was almost in tears lmao (thanks mr.*****),fear
also i had an awful nightmare involving being sick where worms were involved i was so disgusted when i woke up,fear
also i had an terrible nightmare involving being sick where worms were involved i was so disgusted when i woke up,fear
also i had an dreadful nightmare involving being sick where worms were involved i was so disgusted when i woke up,fear
also i had an horrendous nightmare involving being sick where worms were involved i was so disgusted when i woke up,fear
also i had an atrocious nightmare involving being sick where worms were involved i was so disgusted when i woke up,fear
also i had an terribly nightmare involving being sick where worms were involved i was so disgusted when i woke up,fear
also i had an awful nightmare involving being ill where worms were involved i was so disgusted when i woke up,fear
Getting my comedic relief w/ @SofiaVergara during season premiere of #ModernFamily. Just what a girl needs!,joy
@cc_yandian @HillaryClinton her team must draw from a hat for daily personality #drugged  #yeller #quiet #screamer #😂😂,anger
I am beyond mad that I lost track of a brown spider in my brown carpet. Where did you go? 🕷 will be sneaking up on me,fear
I am beyond insane that I lost track of a brown spider in my brown carpet. Where did you go? 🕷 will be sneaking up on me,fear
I am beyond crazy that I lost track of a brown spider in my brown carpet. Where did you go? 🕷 will be sneaking up on me,fear
I am beyond mad that I lose track of a brown spider in my brown carpet. Where did you go? 🕷 will be sneaking up on me,fear
@Irenelove83 heres what we can do Get Brock and Sable to tag team mr and mrs AWOL and watch with glee,joy
@Irenelove83 heres what we can do Get Brock and Sable to tag team mr and mrs AWOL and watch with mirth,joy
@JonRiley7 #VoteYourConscience or succumb to #fear? 'He is #scary he is #dangerous!' -@HillaryClinton's #alarmist #PATRIOTACT platform.,fear
i just spent $40 on big little sis tomorrow and i am beyond happy about it #SAW  #mums,joy
i just spent $40 on big little sis tomorrow and i am beyond glad about it #SAW  #mums,joy
@alexis_maxwell #bitter hahaha just kidding. its crazy tho,anger
@alexis_maxwell #bitter hahaha just kidding. its mad tho,anger
Epicurus~ The man least dependent upon the morrow goes to meet the morrow most cheerfully.,joy
If you #invest in my new #film I will stop asking you to invest in my new film. #concessions #crime  #shortsightedness #celebrities,fear
if i don't answer your 50 texts pls don't snap me,anger
You a fuck boy if you run drag routes back to back in madden,anger
You a fuck boy if you running drag routes back to back in madden,anger
Zeph 3:17 'The Lord...is in your midst a mighty one who will save; He will rejoice over you with gladness; He will quiet you by his love',joy
Zeph 3:17 'The Lord...is in your midst a mighty one who will save; He will rejoice over you with gladness; He will placid you by his love',joy
Zeph 3:17 'The Lord...is in your midst a mighty one who will save; He will rejoice over you with gladness; He will unruffled you by his love',joy
Zeph 3:17 'The Lord...is in your midst a mighty one who will save; He will rejoice over you with gladness; He will tranquillity you by his love',joy
Zeph 3:17 'The Lord...is in your midst a mighty one who will save; He will rejoice over you with gladness; He will calm you by his love',joy
Zeph 3:17 'The Lord...is in your midst a mighty one who will save; He will rejoice over you with gladness; He will tranquility you by his love',joy
Zeph 3:17 'The Lord...is in your midst a mighty one who will save; He will rejoice over you with gladness; He will tranquil you by his love',joy
what does everyone have against sparkling water?!? such a bomb drink when you mix it with stuff,joy
My #Fibromyalgia has been really bad lately which is not good for my mental state. I feel very overwhelmed #anxiety #bipolar #depression,sadness
My #Fibromyalgia has been really bad lately which is not well for my mental state. I feel very overwhelmed #anxiety #bipolar #depression,sadness
My #Fibromyalgia has been really bad lately which is not good for my mental state. I feel very overwhelm #anxiety #bipolar #depression,sadness
the girl sitting in front of me is chewing her gum like a cow &amp; im ready to snap 🤗,anger
“Set a goal to achieve something that is so big so exhilarating that it excites you and scares you at the same time.” \n― Bob Proctor,joy
“Set a goal to accomplish something that is so big so exhilarating that it excites you and scares you at the same time.” \n― Bob Proctor,joy
“Set a goal to attain something that is so big so exhilarating that it excites you and scares you at the same time.” \n― Bob Proctor,joy
“Set a goal to achieve something that is so big so exhilarating that it excites you and scare you at the same time.” \n― Bob Proctor,joy
Especially true if there is an impulsive thin-skinned bully who likes to silence critics &amp; opponents as president. #voxconversations,fear
@bear_ing you asshole... you made me sexually attacked to a animated bear :-P,joy
@bear_ing you asshole... you made me sexually attacked to a animate bear :-P,joy
2day's most used term is #terrorism with many addresses and forms. On my #opinion the only form of terrorism in this world is injustice!,fear
Elinor' she laughed so little known all over every body at the brilliant cheerfulness of sweetmeats and a fashion.,joy
Elinor' she laughed so little known all over every body at the superb cheerfulness of sweetmeats and a fashion.,joy
I just deleted my save file trying to load it up. Now I have to start. All. Over. Again. I am going to freaking kill someone. Pray for me.,fear
I just deleted my save file trying to load it up. Now I have to start. All. Over. Again. I am going to freaking obliterate someone. Pray for me.,fear
I just deleted my save file trying to load it up. Now I have to start. All. Over. Again. I am going to freaking killing someone. Pray for me.,fear
Lost: Geelong football team. \nLast seen entering through the banner not sure where they've been since... #unhappy #playwithsomeheart,sadness
... flat party and I instantly get bollocked about it. #fuming,anger
@KimLy resent,anger
@BBCTomEnglish @TimesSport And the dreadful Franglaise.,fear
@BBCTomEnglish @TimesSport And the horrific Franglaise.,fear
@BBCTomEnglish @TimesSport And the awful Franglaise.,fear
@BBCTomEnglish @TimesSport And the horrendous Franglaise.,fear
@BBCTomEnglish @TimesSport And the terrible Franglaise.,fear
@BBCTomEnglish @TimesSport And the atrocious Franglaise.,fear
@City_tv  is like the big bully in class ruining everyone's lunch but instead of taking our lunch money they took away family feud #bully,fear
@OC_Transpo some weeks there are no problems but this week is unbelievable -- are you guys even running regular 12 buses? #awful #solate,fear
@OC_Transpo some weeks there are no problems but this week is unbelievable -- are you guys even run regular 12 buses? #awful #solate,fear
The irony and hilarity of making Taylor Lautner super cold all the time is not lost on me. God I missed this show 😂#ScreamQueens,joy
The irony and hilarity of making Taylor Lautner super cold-blooded all the time is not lost on me. God I missed this show 😂#ScreamQueens,joy
The irony and hilarity of making Taylor Lautner super cold all the time is not lose on me. God I missed this show 😂#ScreamQueens,joy
Imagine celtic burst the net wae every attempt but nutt same old dain it hard way usual,anger
Recommended reading: Prisoners of Hate by Aaron Beck #anger,anger
@JennyPGR I worry about typos in any email to Simon draft attached or not...,fear
@JennyPGR I trouble about typos in any email to Simon draft attached or not...,fear
@kitanoye Hell is hot and boiling isi ewu,anger
@kitanoye Hell is red-hot and boiling isi ewu,anger
@beingbrilliant @johnmurrays you're welcome. It's genuinely made me give my head a wobble and realise what's important in life.,joy
Idk why but this Time around its so hard that it hurts I already miss them all so much #silly #family #friends #nervous,fear
@Dak2future decorations are up all over Jersey already #outrage,anger
Come to the @BullSkitComedy FUNdraiser this Fri. at 8pm @TheScottBlock. Because #pie + #face = #hilarity!,joy
How is it suppose to work if you do that? Wtf dude? Thanks for pissing me off.,anger
The whole idea f a nation revolves around Kashmir &amp; global terrorism: evrn don't care their kids dying of hunger. #NawazFightsForKashmir,fear
The whole idea f a nation revolves around Kashmir &amp; global terrorism: evrn don't care their kids death of hunger. #NawazFightsForKashmir,fear
inha's and seol's banter is rly fun to read. im in awe that seol is willing to deal with her tho,fear
@SeanLTheWriter Agree 100%... B. Marshall another concern... would much rather he rested this game...,fear
#nobody #understand what #advocate mean if you do then use it #right #never be #afraid so #positive word is. I can that is #POWERFUL,fear
@mikebairdMP @AndrewConstance @nswtaxi how many sex cases u need before u guys learn UBER is shocking to the consumer unregulated,fear
@SomeonesAnIdiot @Sean10Lynagh  due to hearty lawsuit NASCAR will raise beer prices $0.07 to accommodate for losses.,joy
Maybe the entire Russian team will test positive for meldonium and the North Americans will get to replace them,joy
Will be a lively evening at ot that one.,joy
{Strong hands moving to firmly grope each of @WhimsicallyWild's thighs squeezing as her digging nails extract a growl from me.},anger
{Strong hands move to firmly grope each of @WhimsicallyWild's thighs squeezing as her digging nails extract a growl from me.},anger
@lebara - worst possible decision I could have made when arriving in the UK. Shocking service. Poor coverage.,sadness
ima kitchen sink,sadness
@1johndes ball watching &amp; Rojo'd header was equally dreadful!!,fear
Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison #anger,anger
Sometimes I get insane over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison #anger,anger
Sometimes I get crazy over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison #anger,anger
Sometimes I get mad over something so minuscule I try to ruining somebodies life not like lose your job like get you into federal prison #anger,anger
Sometimes I get mad over something so minuscule I try to ruin somebodies life-time not like lose your job like get you into federal prison #anger,anger
Bill Clinton: 'Do not grow weary of doing good.' @ClintonGlobal #CGI2016,sadness
@littlebakaa @AlcohoIPorn give me a smiling emoticon will ya? i dont like the idea of you frowning &gt;.&lt;,sadness
@littlebakaa @AlcohoIPorn give me a smile emoticon will ya? i dont like the idea of you frowning &gt;.&lt;,sadness
@littlebakaa @AlcohoIPorn give me a grinning emoticon will ya? i dont like the idea of you frowning &gt;.&lt;,sadness
@littlebakaa @AlcohoIPorn give me a grin emoticon will ya? i dont like the idea of you frowning &gt;.&lt;,sadness
@littlebakaa @AlcohoIPorn give me a smiling emoticon will ya? i dont like the idea of you glower &gt;.&lt;,sadness
@littlebakaa @AlcohoIPorn give me a smiling emoticon will ya? i dont like the idea of you frown &gt;.&lt;,sadness
The bits that were cooked actual tasted ... no ok the cooked AND raw bits tasted awful. 5/5 hilarity 1/5 taste 0/5 safe to ingest,joy
James: no 500k no 50k no 25k no 10k. You fucked up. #bb18  #shouldofVotedforNicole,anger
5 person of renown cheerful expectation solutions-pleasure principle back: HsNHZMJSc,joy
