Tweet,Emotion
The #pessimist complains about the wind; the #optimist expects it to change; the realist adjusts the sails.' - William Arthur Ward\n#IGNITE,sadness
Any #entrenepuers #start ups #SME's out there looking for proactive #accountancy #tax and #business advice? We can help. Get in touch.,fear
Bloody parking ticket 😒💸,anger
Shriekfest is lining up VOLUNTEERS! Oct 6-9 only serious inquiries please!  shriekfest@aol.com  see free films!,fear
Ive always wondered how long Angelina put up with Brad's crap. Not gon lie 😐,anger
I'm so annoyed/sad YouTube is burning itself to the ground 🙄🙄,anger
I'm so nervous 😭,fear
@TheBadgerBoy check out the article on @SaintSkipper5 on @dailyecho #shocking,fear
@BowkerMorgan awe thanks morgs!!! love u lots girly ❤️😊❤️,fear
im also definitely still bitter about the yellow ranger not being asian but asian representation in hollywood is essentially a shrug anyway,anger
@jmomahony thank you for your support but it was not an attempt at levity.,joy
Old saying 'A #smile shared is one gained for another day' @YEGlifer @Scott_McKeen,joy
Cmon blues we are 2 home games away from another CC semi - I love those Wembley away days. Being on anyone at home please! ⚽,sadness
@BoJackHorseman if your depressed and somebody calls you long faced will you still automatically take umbrage?,anger
@DanRather What King says doesn't matter. The fact he came w/ psycho Don is by far more of an affront.,anger
@WestHamUtd why does the ticket website never work? Trying to buy Palace tickets and it's impossible and says there's an error #awful,fear
Girlfriends cooking me dinner again. spag blow it is not to sure if she need my help 😂😂 #girlfriends #happy,joy
I heard Movie Bob was furious about the Skittles analogy. He was upset that there wasn't actually any Skittles.,anger
Now that the n word is normalized by the media? Just wow. No words for this . No. Words. For . This. Frog been boiling in the pot via media.,anger
When you wake up from a dream laughing at something stupid and that makes you laugh more #hilarious,joy
Watching football matches without commentary is something that I rejoice found a transmission of City’s match like that today joyful.,joy
We have been a better second half team this season. So there's that.,joy
Was actually just watching AHS while half covering my eyes #scared #Roanoke #nightmare #AHSRoanoke,fear
@FatedDancer ~together.' Hermione  lowered her voice slightly sounding somewhat  bitter perhaps even  rueful. 'That would only get you~,sadness
@jimadair3 Guitar shop owners everywhere rejoice,joy
@dilancliff @jackcourtney95 @ConnorGarnett1 Connor said he's worried that Jack will steal his girls on a night out #nervous,fear
I feel like I am drowning. #depression #anxiety #falure #worthless,sadness
@JamesPiotr I am working on a feature right now about the preponderance of awful owners who are at war with fans. So many to choose from.,fear
I am #real #sjw I will not let #america down\nI have found us now go and get us\nI let it out and I let it in\nI #rage I #lol\n@SergioSarzedo,anger
@TDsNation I blame how broken madden is this year,anger
I'm not sure if burning and looting really can positively impact a community,anger
this Mac update has me some kind of apprehensive.,fear
Getting my comedic relief w/ @SofiaVergara during season premiere of #ModernFamily. Just what a girl needs! #hilarious,joy
@Toucherandrich there was a US diver named steele johnson. i'd like him barred from the olympics.,anger
I either look like a raging bitch or I'm obnoxiously laughing at something not that funny. I don't think there's any middle ground.,anger
Half of Epicenter is shut down its police all over y'all I just burst out in tears this is fucking terrible #KeithLamontScott,anger
@lefluerr Lol yeah I read that but I stayed up and didn't nap tillI collect 3 people who I think they've got me 😂😂!!,sadness
Y'all tune into Snapchat for Beans funereal,sadness
#EFT is the single most effective tool I've learned in 40 years of being a therapist-Dr. Curtis A. Steele (psychiatrist) #stress #anxiety,fear
Why to have vanity sizes?Now sizes S XS(evenXXS sometimes) are too big WTF?! Dear corporate jerks Lithuania didn't need this. #rant,anger
Fingers crossed I can finish all my work early enough this Friday in time to catch @Raury at LIB 😦 #nervous #timetogrind,fear
#Talking about our #Problems is our greatest #Addiction#Break the #habitTalk about ur #Joys#quote  #problemsolving #behappy,joy
#heavyheart these last couple of days who are the cause of this  #fear of losing someone close ? #amerikkka #kkkops #TerenceCrutcher,fear
#DonKing lion of #black community speaks truth to power of @POTUS insult 'black vote is given away cavalierly...playing by (@TheDemocrats)',anger
@rsdeepsea @BreitbartNews If 3 people are in a country of 300 million - you are going to RUIN the whole country over 3 people?,fear
@realDonaldTrump: No sense in taking out your wrath on innocent people because you think police shot an innocent man. #MakeAmericaSafeAgain,anger
#Obama #DOJ have destroyed USA!These #CharlotteProtest are acts of #terrorism dating back to #Ferguson Terrorism is how it should be treated,fear
So grim being up at 6,sadness
as someone that's struggled w EDs since i was 7y/o i resent everyone who's making a spectacle of a certain youtuber who has severe anorexia,anger
American horror story in bed 👌🏼,fear
Some vile piece of scum rejoicing in the fact that you have dead children is inhuman and to say it to me is worse still. I hope karma knocks,joy
Hi guys! I now do lessons via Skype! Contact me for more info. #skype #lesson #basslessons #teacher #free lesson #music #groove #rock #blues,sadness
If you love something let it go. If it comes back it is yours. If it doesn't it never will. #sadness #accepting,sadness
@tchop__StL @YouTube \nI get sick to my stomach everytime I see this video &amp; for the helicopter crew to make such comments is revolting.,fear
@DouthatNYT @jbouie @DamonLinker Yes it is bad to point out racism lest it provoke the racists.  Some racists do indeed not like it.,anger
My doctor is giving me flower extract to relieve anxiety and reduce panic attacks :'),fear
OMG NOL i love u so so much i love ur cheery face and hugs 😘😘😘 @CRAZYmac17,joy
Rockin to  Bob Dylan singin'  Bob Dylan's 115th Dream on LPCO Klassic Rock #classicrock #klassicrock #rocknroll #blues #onlineradio,sadness
So is cheerfulness or a good temper the more it is spent the more remains. Ralph Waldo Emerson,joy
@SusannahSpot I could pop round,fear
@Nigerianscamsss @TrillSmith you think I came back to twitter and not ruffle a few bushes? Tuh.,anger
snap: hiAleshia 😃,anger
The Car' (1977)\nA middle of the road #horror film that in the hands of a better filmmaker could've been a hell of a lot better. 5/10,fear
dammit @TMobile whays going on!!! 😤😤😤😤 lol  #smh #mobilefails,anger
@LiamJamesVernon love the optimism!! BLUE MOON!,joy
@BlairWitchMovie love new movie\n#BlairWitch #blairwitchproject #horror #HorrorMovies,fear
@NHLstoreNYC I'm cheering for @TeamNA_WCH and @TeamEUR_WCH #NHLNYCSweepstakes,joy
Never let the sadness of your past ruin your future,sadness
Which #JohnCarpenter #horror #action #flick is your favorite ??,fear
@peregrinator1 I admittedly went into this series thinking we'd see the Jedi in their heyday not as dysfunctional UN Peacekeepers in space,joy
Good morning lovely people. Not gonna lie I've woken up feeling pretty glum.,sadness
Cops chillin on pine lakes,sadness
#Debates2016 #AskTrumponeQuestion why do you #bully and # insult #people so much more than any other candidate in history? Not leadership,fear
The only thing scary about a 1-armed man trying to scare someone is the fact that he feels his 1 arm is only good for tryin to scare someone,fear
Not sure that men can handle a woman that's got her crap together. #intimidation #independent,fear
My name is John Locke and you can't tell me what I can and can't do #lost #アニメ,sadness
@sarah_urbina why do you even beef Sara you let the anger get the best of you you and Sagin been friends for how long?,anger
I dread math 😴,fear
Meanwhile the so-called M’s fans sit there knitting or sleeping not sure which but they certainly aren’t cheering like the other teams fans,joy
Speech was bold coz it wasn't written by PM NS bt the expression/tone was his own dull n dim,sadness
@markhberman2003 @LanceZierlein @790blessing entire team from coaches on down played and coached scared from jumpstreet. #intimidated,fear
@MMASOCCERFAN @outmagazine No offense but the only way this makes sense is if you work for the magazine. Otherwise who are you apologizing 4,anger
@PrinceJumbo You're welcome and thank to you likewise! What are you hoping to learn like your no 1 concern?,fear
@ToyStoriesInt They look FAB they were made for the big screen!Can't wait to see this evolve &amp; the bright future of these little toy people,joy
@Cardschatter now that the Bills have a new offense of Cordinator do you think it's more difficult for the @AZCardinals to  game plan?,anger
@glacierqxeen \n\n'Whoo welcome~!' He greeted cheerfully.,joy
Never let me see you frown,sadness
the world drives whoever it has assessed as tenderhearted or vulnerable to build up their guards &amp; invigorate raging self defense mechanisms,anger
World is facing #terrorism. Where #Terrorist's school exist? Who are terrorist's teacher &amp; father. Which is terrorist's motherland?,fear
@twojacksdetail @bluelivesmtr Very rare an officer just shoots without regard. They don't want that on their conscience. #incite #inflame,anger
its a gloomy day im cuddled in my bed watching brendon covering songs and i couldnt be more relaxed or happy 😋,sadness
i already gets aggravated too fast like why aggravate me on purpose?,anger
@YahooCare data stolen in 2014 and only now do you tell us #shocking.,fear
@IcyEmmaX &lt; took another sip. “We’ve had some earth shattering soul exhilarating sex. You think black souls can have that kind of &gt;,joy
@MendipHillsAONB do we think the swallows and swifts have gone? Photo'd 3 nights ago not seen since.  #Autumn,sadness
Two blankets a hoody and still no Eternal Sunshine to mope to.,sadness
Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned. #pout #AdultingIsTheWorst,anger
@emilyycos the other 26 was last night at 2am while i watched the balls i animated bounce for 20 minutes figuring out what was wrong,joy
there’s shaytan in this room wallahi its been dark all the time now the lamp is on!! omg shaytan,sadness
Ok but I just got called a 'White Devil' on the train and I didnt know whether to laugh or be offended,anger
Dear future big brother players just chase dick all season and you too can win 500 00 dollars and an Sti #bb18,anger
don't #worry earthlings\ni'm not real..\n..OR AM I?,fear
@LostGermain ' Want to have a spar?' The prince smiles and reaches for his hilt and his icy eyes keep on Aaron a playful look in his eyes.,joy
why yall hyped abt that girl getting to hang out w JB he clearly looks so unhappy and bored in the pics no offense LOL plus he hates yall,sadness
noah fence but i want a harley quinn or blake lively layout,joy
@GOtvNg CN seems like you only appreciate good reviews. No apologies to my concern years ago.,fear
Fuck yall @Panthers for hiring that GOP PR guy to discourage Cam from speakinh his mind and heart about racism,sadness
@FraserKeegan just had a steak pie supper,fear
Changing my hair again,fear
I need a 🍱sushi date🍙 @AnzalduaG 🍝an olive guarded date🧀 @lexiereid369 and a 👊🏼Rockys date🍕 #tiff,anger
@cineworld 'Congratulations your Free 1 month has been activated' Then charges £34.80 the same month. Absolutely furious 😡,anger
@punjabified porkistan lost terribly in 65 because of american intervation to talk we stopped,sadness
only time I am ever cheering for you Johnny,joy
@Uncle_Brown22 yeah dude! Appreciate the #support! #Notorious on ABC peep it! #grateful,anger
Watch this amazing live.ly broadcast by @brooks_swaggysquad  #musically,joy
@GreyTheTick But even if I jumped through that hoop it just takes one irate netizen to decide me playing by 'the rules' isn't enough.,anger
*Sigh*  #saddness #afterellen #shitsucks,sadness
Whatever you decide to do make sure it makes you #happy.,joy
Be strong &amp; courageous. Do not be terrified or discouraged for the LORD your God will be with you wherever you go.,sadness
You want  bad service use #frontier they have #terrible service. Go to #AT&amp;T anybody is better. I am going to complain to better business,fear
Not my fault if I'm more observant than you thought of me to be ! 😜 I'm not sorry 😝 #wisdom #laughter #observingyou #allthetime #becareful 😎,joy
Nick said he's territorial and he'll growl if someone gets too close to me #hesananimal,anger
lol! no mention of pak PM or even his speech on any international news channel and pakis are rejoicing as if the world stands with them,joy
@Samkingftw ew omg that is so grim,sadness
So they #threaten to kill #kapernick for KNEELING. I say every athlete just stop playing until social justice and equality comes forth.,fear
@josefcd904 @Reddou_Kun @deven_luca @supersoniclemon He also likes incurring Lily's wrath.,anger
Some serious hip shaking going on tonight 😜,fear
@VanDashNessa @taotao_salupa5 Nobody in that street burning and looting and terrifying innocent citizens was there either.,anger
Zero help from @ups customer service. Just pushing the buck back and forth and promising callbacks that don’t happen. #anger #loathing,anger
#FF \n\n@The_Family_X \n\n#soul #blues &amp; #rock #band\n\n#music from the #heart\n\nWith soul &amp; #passion \n\nXx 🎶 xX,sadness
Happy Birthday to my favorite author @StephenKing  #writer #author,fear
@TNFryed Jesus you just made think that of all the Vols v fl games I've seen. I've never seen a win. #depression,sadness
@OHSOVICTORIOUS_ @FaZeAdapt We all seen it coming.. it's sad. But her Instagram comments on her pics are funny. Adapts fans blew it up 😂😂😂,sadness
Staff on @ryainair FR1005. Asked for info and told to look online. You get what you pay for. #Ryanair @STN_Airport #Compensation,fear
—but he just can't. He feels tired but also restless. So here he now scrolling his own music player playing some music through his—,fear
i wonder how a guy can broke his penis while having sex? #serious,sadness
@MaureenKamash that's a good question. I really don't know. I am slowly losing my optimism,joy
All I ever wanted was a chance. I'm so psyched to start this new chapter! #newbeginnings #timetoprovemyself #morethanready,fear
Remember: The life you have is a blessing for #God. Make it a joyful experience regardless of the odds. GBY,joy
Dad asked if I was too hungover to function today. Little does he know I stayed sober last night so i could get shit faced tonight 😅,sadness
I mourn the creativity lost.,sadness
@DatelineNBC this is a sight sound &amp; smell to behold in person--still gives me the creeps to think about.,fear
@fpuebla3 @Osbaldo_A lost a friend too,sadness
wow if i need to start over on SIF im prob gonna just die,fear
People you need to look up the definition of protest. What you are doing is not protesting is called vandalism. #angry #stop,anger
How had Matty Dawson not scored there!!!!! #terrible,fear
whats with these boxes when i search google on chrome #horrible #distracting,fear
Finally have all my braces on and I can't stop smiling 😊😊😊😊😊,joy
Ramos with his ground shaking headers..😏,fear
So not pumped for this interview #nervous,fear
Bilal Abood #Iraq #immigrant who lives in Mesquite Texas was sentenced to 48 months in prison for lying to the Feds about #terrorism.,fear
Late night #thoughts. Feeling .,fear
@VectoneMobileUK The worst customer service and lack of professionalism from this service provider! #phoneprovider #badbusiness #terrible,fear
@CesarSampao @thisisbolton don't get me started on town centre. Used to go every week.... not been for 18 months,fear
The #Texans should never play a prime time game again...this is  #TNF,fear
@JaredWyand Trump wasn't laughing anyway his expression never changed he was smiling because it was a moment of levity nothing racist!,joy
@Bungie spent over 2 fucking hours and still can't get that dam SIVA fragment on Fellwinters peak mountain #angry,anger
@NFLonFOX @TheDoctorCarson @FOXSports Easy breezy beautiful...,joy
Especially when it comes to voicing a displeasure if you can't tell me straight up then hold your peace ✌️️,anger
Cross Party Group on Crofting meeting tonight in @ScotParl. Suspect it's going to be a lively meeting....,joy
The liberal outrage over don king saying the N-word really angers me. The white yuppie progressives can go fuck themselves shame on blacks,anger
@warrensarahh @CjKiid awe miss y'all too!:),fear
Start the convo...don't shy away..mental illness abounds in society including our workplace...be informed... #tsdoffsite,fear
@RoWillFindYou Eric couldn't help but laugh though that made him wince in pain. It hurt. A lot. He just wanted to sit down somewhere —,fear
@LuluLemonLime83 wow  your right they do need help so what I'm getting from the Laureliver fandom and bitter comic fandom and,anger
LGBTQ media should inform inspire entertain &amp;unite our community. It shouldn't give platform 2 those whose goal is 2 offend us 4 attention,anger
Being bad at time management is finally starting to come back to haunt me.,fear
Dunno y am going to the Yorkshire scare grounds when I only lasted a minute in the Alton towers one before running out a fire exit crying,fear
Watch this amazing live.ly broadcast by @izzybuzy365 #lively #musically,joy
@CNN Wait didn't she get a case of the ass when Donald Trump called it terrorism BEFORE all the facts were in?  I guess it's ok if she does,fear
sai manakgupta \n\nWhat about brutality by #Indian Army In #Kashmir ? isnt it terrorism ?\nIndia should accept precondition of #FreeKashmir fi…,fear
@TheDuranSite Russian mistrust of the U.S is well justified &amp; the precaution they've taken are very prudent.,fear
@humeraslam @MehrTarar @sherryrehman  yes already he spoke so many lies with timid body language. Baluchistan could have been his own trap,fear
Gemma Simmons is the bright spot of the premiere so far. #AgentsofSHIELD,joy
Fuck me....what the fuuuuuuuck did I just watch?!?! #STAGESCHOOL is awful.....no that flatters it!! #shocking 😮👎,fear
@PerfectQuartz She's jogging a bit to stay beside her puffing her cheeks with a huff each time. 'Oh-- jeez Jasper why don't you —,anger
With only 7 months left until I possess my undergraduate degree I feel like I can't handle adulthood anymore  #nojobsinbiology,fear
@Beetrootrabbit it was work was an awful reality on the Tuesday @verilyberrily @emmmmerla thanks so much for coming! xx,fear
@rupindxr my heart actually sunk looooool I was so confused,sadness
Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer and you'll be absolutely miserable with the #tantrums.,anger
Step over #fear and rely on #faith!,fear
Watching driven by food and @andrewzimmern going to Devon Ave to eat nihari makes me gleeful af,joy
Food that gets delivered 😍🙌🏻 #cheering #happy,joy
@Conorojo Loool understand the pessimism but it will 😂,sadness
Once you've accepted your flaws no one can use them against you - @GRRMspeaking #quote #mentalhealth #psychology #depression #anxiety,sadness
Damn gud #premiere #LethalWeapon...#funny and #serious,sadness
HATE that there's ads for #depression &amp; #mentalhealth #meds. That's ONLY something your doctor can determine. Everyone is different. #ssri,sadness
It's basically a dead skin peel which sounds grim. But it literally gets rid of so much dead skin from your pores.,sadness
Guy across from me in a really ugly suit cannot stop expressing his displeasure,anger
@LidlUK Just bought a pack of two medallion beef steaks. Got home. Cooked them. One steak is 100% pork. I had one unhappy mother. 🐮🐷,sadness
Goddamn headache. #anger,anger
Onus is on #Pak to act against #terror groups which find safe havens and all types of support for cross border terror: #MEA,fear
@jjskeffington @foodbelfast I dread to think!,fear
@TrussElise Obama must be fuming.. lol,anger
@mattstottwrites For me not so much outrage as ‘oh using female body to sell something AGAIN’,anger
Why would Enrique sub off busquet?,joy
I have to finally tell my therapist about my sexuality ... last frontier ... not sure I can do it in the AM #fear #SingleGirlProblems,fear
@djddueces jojo at 12:30 and not midnight lets rage WRYYYYYY,anger
@jamieyates That's what we strive for Jamie! Please don't hesitate to reach out if you have any questions along the way. 🙂,fear
@LoyalLadyMalfoy &lt;• change them himself. He follows behind with a scowl pinching his lips and takes the sheets to his room. 'So who is •&gt;,anger
Be #happy. Be #bright. Be YOU :) #identity #TimelessTips #friendship #family #forest #water #family #TrueLove #God #RoadSoFar #you #LifeTrip,joy
Huns are like a box of coffee revels,fear
@SowerAsh007 Great to hear. If there's one thing that makes you feel more like yourself it;s some hearty chicken noodle soup right?,joy
@viquintis OH yeah; I never showed you that part of the session did I? I'll plop them into Discord. Pure hilarity.,joy
@SkeletonsLock 'Pleased to meet you. You obviously know me' offers her hand to shake.,fear
“Competition is suppose to motivate you to do better everytime not to be bitter all the time” -De philosopher DJ Kyos \n#quote #success #CSGO,anger
#Quoteoftheday\r\r'If you don't do #wild things while you're young you'll have nothing to #smile about when you're old.'\r\r#dailyquote #quotes,joy
@Theresa_Talbot @fleurrbie Haha...sorry about the dreadful puns... I need to get out more....I've been cooped up lately...,fear
Before the year ends I'll probably get master 12s or flu games true blues and space jams.,sadness
Twitter is a font of endless hilarity.,joy
On the way to Laser Vista ... lens implantation ... #LaserVista #nervous #happy,fear
jasperino - buoyant - Session.Six,joy
When the surfer girl and i  don't speak the same language anymore.. #justsaying #sadness,sadness
@CozanGaming that's what lisa asked before she started raging at me 'can I call you?' heh,anger
@seantkin @coachella @RomanDanielsXXX @kodyknightXXX I see my 'eliminate the hanging tongue' campaign is a dismal failure.,sadness
@ChowdharyMahima Appreciate ur 'half truth.' Don't let ur good judgement swayed in the realm of propaganda. State doesn't sponsor terrorism.,fear
Congrats to #Nicole #bb18 ... Fix that nose now 😒💁🏻 #bitter #petty,anger
@RussellHartness @Mariners @BlueJays :  Wrongdoing!  Grrr.  After the fact I know but emailing displeasure now anyway .,anger
Bitches aggravate like what inspires you to be the biggest cunt known to man kind?,anger
The people that call in to POV on KX4 make my night. #hilarious,joy
😭 a #nightmare just woke me up 😭,fear
Recording some more #FNAF and had to FaceTime my mum to let her know I was okay after I let out a high pitched scream 😂 #horror #suchagirl,fear
#ukedchat A4 Just go outside (or to the gym hall) and play! \n #education  #learning,joy
Had to give up on The Blue Guitar couldn't stand main character. Sort of skim-read to the end which got grim and unsettling . . . 1/2,sadness
Oh dear an evening of absolute hilarity I don't think I have laughed so much in a long time! 😂,joy
@EE whats with the 50p a minute charge to 150 insult to injury,anger
@97_aleix having a terrific game and not at all fazed #MCFC,fear
@TJ_FASHO lmao clown my own hair I'm going to dread lmao,fear
Ever put your fist through your laptops screen? If so its time for a new one lmao #rage #anger #hp,anger
Finn singing 'Can't Fight This Feeling' in the shower and Will spying on him is one of the best scenes on any show.,joy
#NawazSharif says lets end #terror. Sure let #IndianArmedForces target the bases without #Pakistan interference #Karma?,fear
@chencouture LMAO Is it that 'so slutty' hater girl? That video was hilarious. 😂,joy
@lawson__lynch my kinda girl pleasing the dick right😍😏,joy
I mourn. ha..r / ambe was ruined. what was once an ongoing shitpost about Tony's crimes was hijacked by not so vaguely racist memers,sadness
RIP 'dancing on my own' after that awful song and dance,fear
@redBus_in #unhappy with #redbus CC when I talked with them before a week still they didn't initiate the refund of the transaction.,sadness
@globemartyk 'drunken patroons' make this whole situation much more jovial though.,joy
The world needs more laughter more love and a little more of you. - R.M Drake.,joy
I believe I'm gonna start singing in my snap stories on the tractor. Switch it up a little bit.,anger
Marcus Rojo is the worst player i have ever seen. Useless toasting burning bastard,anger
Being shy is the biggest struggle of my life. 🙄,fear
I need to stop second guess myself and just go with the first thought and go with it.,anger
@JustinRow10 madden is the reason why controllers are snapped,anger
wanna always be the reason behind her happiness and i'll always keep her smiling no matter what happens♒💜.,joy
Accept the challenges so that you can literally even feel the exhilaration of victory.' -- George S. Patton 🐶,joy
@WTFISaHashtag1 @MuslimIQ The problem is that right wing extremist terror groups aren't given coverage press not interested,fear
Okay you've annoyed me you haven't done a good job there at all. #furious,anger
@Rocks_n_Ropes Can't believe how rude your cashier was today when I was returning an item!  Your customer service is slacking. #terrible,fear
Watch this amazing live.ly broadcast by @katyy.mae  #musically,joy
Groom gloom.,sadness
@BrianaBanksxoxo I send ya a few #playful nibbles 😉,joy
light shining thru a clear sparkling stream of piss is a sight women will never know of(also tells tht system ure system is healthy),joy
Aberdeen st Johnstone let's see who can punt it the furthest #awful,fear
Just got back from seeing @GaryDelaney in Burslem. AMAZING!! Face still hurts from laughing so much #hilarious,joy
Skiving #Freshers2016 for a me day! #nails #sunbeds and #gym 😉💜👑 #priorities #student #studentnurse #pampered,joy
At work yesterday some old cunt couple told me their coffees were cold and wanted a refund so i put my finger in it front of them angrily,anger
@JimRichMoriarty + I am in your life! *He yells* Surprise surpriiise! *He chirps cheerfully with a wicked grin on his lips*,joy
Coworker: 'That happened to a friend of mine once but with guns instead of babies.' #workplace,joy
I saw those dreams dashed &amp;&amp; divided like a million stars in the night sky that I wished on over &amp;&amp; over again ~ sparkling &amp;&amp; broken.,joy
@Patsy1207 @markheardusa @theinquisitr Do your fuc*ing job and report the news.Just another bully to go in the basket.Freedom or fear???,fear
@carras16 still bright ✨,joy
I know it's the final day of summer when it's the finale of @CBSBigBrother #sadness,sadness
Come to the @BullSkitComedy FUNdraiser this Fri. at 8pm @TheScottBlock. Because #pie + #face = !,joy
Chris ate all my mac n cheese so imma eat all his taffy #revenge,anger
Being in the countryside all day was so pleasing,joy
Panpiper playing Big River outside The Bridges in SR1 #outrage,anger
I don't fuck with people who don't smile back at me in corridors,joy
Everything I see of American police training seems calculated to trample human dignity inflame outrage and escalate confrontations.,anger
@asda if I wanted GREEN POTATOES a bottle with the tag still on plus soaking wet items delivered - I'm winning today-sadly I didn't #awful,fear
oh btw - after a 6 month depression-free time I got a relapse now... superb #depression,sadness
im having the worst week ever and i cant even go home yet to just sulk in my bed,sadness
I'm just a fuming ball of anger today 🙃,anger
Follow up. Follow through. Be #relentless. #success,anger
@carysmithwriter @Maria_Savva @RealRockAndRoll We're the least known band in the World but so glad you asked #muchlove #hilarious,joy
Well the lines for Sweden's goals sure sting.,anger
And thus begins my 2 week holiday! 😏😏\n#holiday #cheering #ghastinoir #rest,joy
Howling with laughter at “WELL DONE BEZZA!” #bakeoff #GBBO,joy
#ThisIsUs has messed with my mind &amp; now I'm anticipating the next episode with #apprehension &amp; #delight! #isthereahelplineforthis,fear
@smendler (2)  Watch out for ppl who have been filled w/ impotent rage over time - they can be led to do just about anything,anger
@Sophiejulia @CalebAtChipotle @calebpressleyxo relentless pipe thirst #sheltered,anger
The most important characteristic of leadership is the lack of #fear.  #activism #equity #revolution,fear
@simondawkins23 @Titchlar81 clicked the wrong side was fuming 😭,anger
God's love spring.Of one dat sunk his whole estate for d paltry bribe of a single apple–n yet proud of our ancestry?❤️🗿,sadness
How's it possible to go from cheery earlier to the worst mood possible now🙄,joy
Body is sleepy but the mind is active. So sad... Have to get ready for work in 30 minutes. Damn!,fear
@Darren32895836 @FatimaFatwa it would be a great opportunity to settle the globe down.. #fear does wonders..,fear
@zinabukvic_ cheer up,joy
@reinervshunter you got this💙 #staystrong #smile #yourebeautiful,joy
No episode today! Whilst editing there was a power outage! We will rebuild...tomorrow #podcast #lost #editing #fail #tomorrow,sadness
@rickygervais my first time in Slough so checked out the new station floor  #LifeOnTheRoad,sadness
It's not always how you #start it's how you #FINISH,fear
@adamrodricks I like your optimism!,joy
@jackmegawphoto what if lives are attached to real estate? Shall I come trash your cameras because I'm angry with what your race is doing?,anger
@noris_prosk8r2 (Maybe don't provoke him in the future if you do not want to run the risk of him punching your board.),anger
need to sta dating again.I m bored #redheadteen #boldandbeautiful #lost #500aday single men dating Schkeuditz,sadness
@Onision @Eugenia_Cooney annoyed by the good loving fans of Onision including myself Is really annoyed at how people just are too cheerful.,joy
#AutumnalEquinox the nights are drawing in what a great time to look at putting up some new #lights #dark #showroom #news #wirral,sadness
We are raging angry.=1/2 bil $ for 2 pro Liars.(Actors) the most useless people in america Where is ours for working 100 X harder? @FoxNews,anger
@Claymakerbigsi @toghar11 @scott_mulligan_ @BoxingFanatic_ Fucker blocked me 2 years ago over a question lol - proper holds a grudge old Joe,anger
@ChrisWarcraft species cf. Don Jr. refugees/Skittles.know he likes his snacks but even @gop frown on talking about eating humans #lizardscum,anger
@UlsterWillFight @VanguardBears Looks like a rabid pack of inbreds.,anger
@iSmashFizzle that's me all the time. I carry ginger candy peppermint oil and sea-bands at all times #anxiety,fear
Lunatic Asylum: The place where optimism most flourishes.,joy
@loueezecee I don't know how much more of that bloody pout I can take!!,anger
@Kim_is__bored exactly what I have been saying on fb..,anger
@ArcticFantasy I would have almost took offense to this if I actually snapped you,anger
I can't even right now #bb18 #rage,anger
@LeKingCoq @MistaAggy @GiovanniiDC The way my blood is boiling little bastards!,anger
What a fucking muppet.  @jRwild1  #stalker.,anger
the grave of a beat a bravehearted cave lover cage lover sage #lover who made #soup of you twisted to spoony #melancholy spikes spices,sadness
@MHChat Childood experiences can  leave you with permanent deep sadness as adult  it can underlie everything #MHChat,sadness
That defending was awful from us!,fear
@tony_tr3 I'd say your outrage is the really FAUX outrage.,anger
Hopefully next time we play a L1 team 1 of the players scores takes his shirt off &amp;jumps into away end purely to wind up the joyless cunts,sadness
@jade0208 unfortunately the diet is still on so they will have to wait till Friday I'm afraid.,fear
@_j_sa_ switch out Steve Carrell and put in Kurt from glee then it's accurate,joy
#India is sponsoring terrorism in #Balochistan. #KulbhushanYadav an Indian spy agent was arrested in Balochistan by Pakistani forces.,fear
@pmo100 @5liveSport .....I heard talk something is a miss. He looks weary.,sadness
Be content .... Life is too short. #smiling,joy
Watch this amazing live.ly broadcast by @haythatjamile8 #lively #musically,joy
@FoRDaYS14 😳 chewing what? #smile #arcdental #turlock,joy
@harowe this sad truth!,sadness
I just don't understand why everyone is so #angry we all just want to live and thrive don't we?,anger
-- used as a pawn in this red woman's game] For now try not to fret and act as if nothing is amiss. This is a royal -- @TheLadyOfGlenco,sadness
I can't guess if you holding a grudge against the best',anger
@GroundSwellCLE @ClevelandCNBC @KingJames @mavcarter @SpringHillEnt @boughb #revitalize #ClevelandHustles #daunting task #hustle,fear
@JMRescue not brilliant lol! Hoping seeing my horse tomorrow will cheer me up 😄 #equestrianhour,joy
@soozclifford Sure have... Sydney are too tough too quick and their 'team' pressure is too much for the Cats to handle. Motlop/Cowan,fear
@CBSThisMorning @newsgirl123456 again profiling DOESN'T discourage (September 20 2016; 18:41 EDT) #terror #TRUMP #FAIL,fear
@dish_answers I've contacted @dish @dish_answers #awful #service #whathappenedtocustomerservice,fear
watching this uni reveal is so depressing i miss stingrays :(,sadness
@NancyErvin4 The most ghastly thing is the silence from the #AARP. Trump says he won't touch SS but his tax plan belies that.  Huge cuts.,fear
She gave a playful wink taking the goggles off her head swinging them around her finger. 'I would never~' @VerminEngineer,joy
@TheMandyMoore You are beyond wonderful.  Your singing prowess is phenomenal but damn... I'm just elated to watch you act again. #ThisIsUs 珞,joy
@DiscordianKitty He has charisma? I guess if you like people who looked coked out and speak as if they're a school bully?,fear
Love this! Laughing while crying works too! #katherinemansfield #failure #laughter #dealingwithfailure,joy
come to the funeral tomorrow at 12 to mourn the death of my gpa,sadness
@jaybusbee Well not Archie. No offense but he's kinda old.,anger
